name,year,number,condition,date,bids,price
Sandy Koufax,1957,302,LOW GRADE (crease),2020-07-31,28,78.77
Brooks Robinson,1957,328,VG-VGEX,2020-09-30,28,273.88
Brooks Robinson,1957,328,VG-VGEX (crease),2020-09-11,34,256.05
Brooks Robinson,1957,328,VG-VGEX (wrinkle),2020-08-14,20,380
Brooks Robinson,1957,328,VG-VGEX (crease),2020-07-31,36,233.5
Ted Williams,1958,1,LOW GRADE,2020-10-02,22,66.59
Ted Williams,1958,1,LOW GRADE (crease),2020-09-11,16,50.08
Ted Williams,1958,1,VG-VGEX,2020-09-08,23,77.05
Ted Williams,1958,1,LOW GRADE (crease),2020-08-21,16,49
Ted Williams,1958,1,LOW GRADE (filler),2020-07-31,28,64
Willie Mays,1958,5,LOW GRADE (crease),2020-10-23,11,34
Willie Mays,1958,5,LOW GRADE (crease),2020-09-25,13,26
Willie Mays,1958,5,LOW GRADE (crease),2020-09-25,11,36
Willie Mays,1958,5,LOW GRADE (crease),2020-09-25,14,40
Willie Mays,1958,5,VG-VGEX,2020-09-20,17,59
Willie Mays,1958,5,EX-EXMINT,2020-09-14,23,171.5
Willie Mays,1958,5,VG-VGEX (wrinkle),2020-09-11,32,46
Willie Mays,1958,5,VG-VGEX (crease),2020-09-11,25,49.76
Willie Mays,1958,5,LOW GRADE (crease),2020-09-11,12,20.5
Willie Mays,1958,5,LOW GRADE (crease),2020-09-11,15,38
Willie Mays,1958,5,VG-VGEX,2020-09-08,20,49
Willie Mays,1958,5,LOW GRADE (crease),2020-08-21,26,47
Willie Mays,1958,5,LOW GRADE (filler),2020-08-14,15,23.05
Willie Mays,1958,5,EX-EXMINT,2020-08-09,16,201.99
Willie Mays,1958,5,LOW GRADE,2020-07-31,17,50.24
Hank Aaron,1958,30,LOW GRADE (crease),2020-10-23,14,37
Hank Aaron,1958,30,LOW GRADE (crease) (YL),2020-10-23,25,42
Hank Aaron,1958,30,EX-EXMINT,2020-10-06,23,206.49
Hank Aaron,1958,30,VG-VGEX,2020-10-01,18,90
Hank Aaron,1958,30,LOW GRADE (crease),2020-09-25,26,42
Hank Aaron,1958,30,VG-VGEX,2020-09-14,27,83
Hank Aaron,1958,30,VG-VGEX (wrinkle),2020-09-11,22,67.67
Hank Aaron,1958,30,VG-VGEX (crease),2020-09-11,31,60
Hank Aaron,1958,30,LOW GRADE (filler),2020-09-11,27,49
Hank Aaron,1958,30,LOW GRADE (crease),2020-09-11,25,55.55
Hank Aaron,1958,30,VG-VGEX,2020-09-08,29,202.5
Hank Aaron,1958,30,EX-EXMINT,2020-08-30,26,134.5
Hank Aaron,1958,30,LOW GRADE (filler),2020-08-28,15,42.51
Hank Aaron,1958,30,LOW GRADE (crease),2020-08-21,19,47.07
Hank Aaron,1958,30,EX-EXMINT,2020-08-09,26,242.5
Hank Aaron,1958,30,LOW GRADE (crease) (paper loss),2020-07-31,11,20.5
Roberto Clemente,1958,52,EX-EXMINT (yl),2020-10-25,50,890
Roberto Clemente,1958,52,VG-VGEX,2020-10-06,28,93
Roberto Clemente,1958,52,LOW GRADE (crease),2020-10-02,10,48
Roberto Clemente,1958,52,LOW GRADE (filler),2020-09-25,18,28.1
Roberto Clemente,1958,52,VG-VGEX (wrinkle),2020-09-18,18,76.77
Roberto Clemente,1958,52,VG-VGEX,2020-09-14,17,83
Roberto Clemente,1958,52,VG-VGEX (wrinkle),2020-09-11,17,72
Roberto Clemente,1958,52,VG-VGEX,2020-09-09,24,68
Roberto Clemente,1958,52,VG-VGEX,2020-09-08,21,64
Roberto Clemente,1958,52,VG-VGEX,2020-08-30,23,52.68
Roberto Clemente,1958,52,LOW GRADE (crease),2020-08-14,27,51
Roberto Clemente,1958,52,LOW GRADE (crease),2020-08-14,23,51
Roberto Clemente,1958,52,VG-VGEX (wrinkle),2020-07-31,21,62.21
Al Kaline,1958,70,VG-VGEX (wrinkle),2020-10-09,12,36.19
Al Kaline,1958,70,VG-VGEX,2020-10-04,20,79
Al Kaline,1958,70,EX-EXMINT,2020-10-01,23,135.5
Al Kaline,1958,70,VG-VGEX,2020-09-28,14,40
Al Kaline,1958,70,VG-VGEX,2020-09-24,10,37
Al Kaline,1958,70,VG-VGEX,2020-09-22,15,23.62
Al Kaline,1958,70,VG-VGEX,2020-09-20,13,26.01
Al Kaline,1958,70,EX-EXMINT,2020-09-17,10,75
Al Kaline,1958,70,VG-VGEX,2020-09-14,11,22.5
Al Kaline,1958,70,LOW GRADE (crease),2020-09-11,13,9.38
Al Kaline,1958,70,LOW GRADE (crease),2020-09-11,8,9.49
Al Kaline,1958,70,LOW GRADE (crease) (YL),2020-09-11,7,20.51
Al Kaline,1958,70,VG-VGEX,2020-09-10,14,36.5
Al Kaline,1958,70,VG-VGEX,2020-09-09,8,20.5
Al Kaline,1958,70,EX-EXMINT,2020-09-08,15,46
Al Kaline,1958,70,VG-VGEX,2020-08-26,14,19.5
Al Kaline,1958,70,EX-EXMINT,2020-08-23,21,102.5
Al Kaline,1958,70,VG-VGEX (wrinkle),2020-08-21,9,22.5
Al Kaline,1958,70,LOW GRADE (filler),2020-08-14,7,13.19
Al Kaline,1958,70,EX-EXMINT (minimum size),2020-08-14,27,47.89
Al Kaline,1958,70,EX-EXMINT,2020-08-09,16,73
Al Kaline,1958,70,VG-VGEX,2020-08-02,18,17.5
Mickey Mantle,1958,150,LOW GRADE,2020-10-23,23,107.5
Mickey Mantle,1958,150,LOW GRADE (crease),2020-10-16,20,124.5
Mickey Mantle,1958,150,LOW GRADE (crease),2020-10-02,42,126
Mickey Mantle,1958,150,LOW GRADE (crease),2020-09-11,13,128.5
Mickey Mantle,1958,150,VG-VGEX,2020-09-08,25,325.08
Mickey Mantle,1958,150,LOW GRADE (pin hole),2020-08-14,27,124.03
Mickey Mantle,1958,150,LOW GRADE (crease),2020-07-31,29,207.5
Sandy Koufax,1958,187,LOW GRADE (crease),2020-10-23,11,20.14
Sandy Koufax,1958,187,LOW GRADE (crease),2020-10-16,11,29
Sandy Koufax,1958,187,VG-VGEX (wrinkle),2020-10-16,21,63.32
Sandy Koufax,1958,187,LOW GRADE (crease),2020-10-02,13,35
Sandy Koufax,1958,187,VG-VGEX,2020-09-28,17,97.56
Sandy Koufax,1958,187,LOW GRADE (crease),2020-09-18,14,35.5
Sandy Koufax,1958,187,LOW GRADE (crease),2020-09-11,24,57
Sandy Koufax,1958,187,LOW GRADE (filler),2020-08-28,13,15.5
Sandy Koufax,1958,187,LOW GRADE (crease),2020-08-28,9,17.15
Sandy Koufax,1958,187,VG-VGEX,2020-08-02,21,58
Warren Spahn,1958,270,VG-VGEX (crease),2020-10-16,12,26
Warren Spahn,1958,270,VG-VGEX,2020-10-06,10,19.08
Warren Spahn,1958,270,EX-EXMINT,2020-09-30,15,43.78
Warren Spahn,1958,270,EX-EXMINT,2020-09-22,20,32.05
Warren Spahn,1958,270,LOW GRADE (crease),2020-09-11,10,9.5
Warren Spahn,1958,270,VG-VGEX,2020-09-10,20,25.05
Warren Spahn,1958,270,EX-EXMINT,2020-09-08,23,38.78
Warren Spahn,1958,270,LOW GRADE (filler),2020-08-14,5,7.5
Warren Spahn,1958,270,LOW GRADE (filler),2020-08-14,5,5.19
Warren Spahn,1958,270,LOW GRADE (filler),2020-08-14,11,10.51
Warren Spahn,1958,270,NR-MINT,2020-08-12,22,91
Warren Spahn,1958,270,VG-VGEX,2020-08-04,21,12.54
Warren Spahn,1958,270,LOW GRADE (crease),2020-07-31,7,7
Frank Robinson,1958,285,VG-VGEX,2020-09-30,7,19.43
Frank Robinson,1958,285,LOW GRADE (crease),2020-09-25,10,11.5
Frank Robinson,1958,285,LOW GRADE (filler),2020-09-18,5,5.5
Frank Robinson,1958,285,LOW GRADE,2020-09-11,7,9.99
Frank Robinson,1958,285,LOW GRADE (crease),2020-09-11,10,11.5
Frank Robinson,1958,285,VG-VGEX,2020-09-09,10,18.38
Frank Robinson,1958,285,EX-EXMINT,2020-09-08,14,52
Frank Robinson,1958,285,LOW GRADE,2020-09-04,12,13.5
Frank Robinson,1958,285,VG-VGEX (wrinkle),2020-09-04,8,24.25
Frank Robinson,1958,285,VG-VGEX,2020-08-02,14,18.5
Brooks Robinson,1958,307,VG-VGEX,2020-10-06,13,34
Brooks Robinson,1958,307,VG-VGEX,2020-09-30,17,27.05
Brooks Robinson,1958,307,LOW GRADE (crease),2020-09-18,11,23.27
Brooks Robinson,1958,307,VG-VGEX (wrinkle),2020-09-11,9,30.02
Brooks Robinson,1958,307,VG-VGEX,2020-09-10,20,23.5
Brooks Robinson,1958,307,EX-EXMINT,2020-09-09,10,33
Brooks Robinson,1958,307,NR-MINT,2020-09-08,16,91.88
Brooks Robinson,1958,307,VG-VGEX,2020-08-23,19,57
Brooks Robinson,1958,307,LOW GRADE,2020-08-21,12,24.51
Brooks Robinson,1958,307,VG-VGEX,2020-08-04,16,37.69
Brooks Robinson,1958,307,VG-VGEX,2020-08-02,25,45
Brooks Robinson,1958,307,LOW GRADE,2020-07-31,12,23.63
Ernie Banks,1958,310,VG-VGEX,2020-10-11,30,76.9
Ernie Banks,1958,310,NR-MINT,2020-10-06,22,165.5
Ernie Banks,1958,310,EX-EXMINT,2020-09-30,17,86
Ernie Banks,1958,310,LOW GRADE (crease),2020-09-25,9,20.5
Ernie Banks,1958,310,VG-VGEX,2020-09-22,16,59
Ernie Banks,1958,310,NR-MINT,2020-09-08,33,176.39
Ernie Banks,1958,310,VG-VGEX,2020-08-26,12,31
Ernie Banks,1958,310,EX-EXMINT,2020-08-23,15,79
Ernie Banks,1958,310,LOW GRADE (filler),2020-08-14,10,25
Ernie Banks,1958,310,EX-EXMINT,2020-08-12,28,97
Ernie Banks,1958,310,EX-EXMINT,2020-08-09,19,152.5
Ernie Banks,1958,310,VG-VGEX (wrinkle),2020-07-31,12,32.01
Mickey Mantle,1959,10,EX-EXMINT,2020-10-25,44,990
Mickey Mantle,1959,10,VG-VGEX (wrinkle),2020-10-16,13,277.77
Mickey Mantle,1959,10,VG-VGEX,2020-10-06,20,512
Mickey Mantle,1959,10,LOW GRADE (filler),2020-10-02,29,95.07
Mickey Mantle,1959,10,LOW GRADE (crease),2020-09-25,28,136.25
Mickey Mantle,1959,10,VG-VGEX (crease),2020-09-25,27,494
Mickey Mantle,1959,10,LOW GRADE (filler),2020-09-18,29,104.5
Mickey Mantle,1959,10,LOW GRADE (crease),2020-09-11,22,100
Mickey Mantle,1959,10,LOW GRADE (crease),2020-09-11,17,112.5
Mickey Mantle,1959,10,LOW GRADE (crease),2020-09-04,53,143.72
Mickey Mantle,1959,10,VG-VGEX (crease),2020-08-28,22,207.51
Mickey Mantle,1959,10,VG-VGEX (wrinkle),2020-08-14,18,234.5
Mickey Mantle,1959,10,LOW GRADE,2020-08-14,36,137.5
Mickey Mantle,1959,10,VG-VGEX (wrinkle),2020-07-31,32,411.45
Warren Spahn,1959,40,NR-MINT,2020-10-25,15,117.5
Warren Spahn,1959,40,EX-EXMINT,2020-10-22,20,51.1
Warren Spahn,1959,40,VG-VGEX,2020-10-12,21,39.33
Warren Spahn,1959,40,VG-VGEX,2020-10-06,14,28
Warren Spahn,1959,40,LOW GRADE (crease),2020-10-02,5,8.77
Warren Spahn,1959,40,VG-VGEX,2020-09-30,17,37.88
Warren Spahn,1959,40,VG-VGEX,2020-09-28,17,38
Warren Spahn,1959,40,VG-VGEX,2020-09-20,18,36
Warren Spahn,1959,40,EX-EXMINT,2020-09-16,16,58
Warren Spahn,1959,40,EX-EXMINT,2020-09-13,20,54
Warren Spahn,1959,40,LOW GRADE (crease),2020-09-11,5,9.5
Warren Spahn,1959,40,VG-VGEX,2020-09-06,15,23.75
Warren Spahn,1959,40,VG-VGEX,2020-08-30,18,45.55
Warren Spahn,1959,40,VG-VGEX (crease),2020-08-21,11,14.5
Warren Spahn,1959,40,VG-VGEX,2020-08-02,22,23.5
Warren Spahn,1959,40,LOW GRADE (filler) (tape),2020-07-31,4,4.77
Warren Spahn,1959,40,LOW GRADE (crease),2020-07-31,5,7
Willie Mays,1959,50,EX-EXMINT,2020-10-25,33,385
Willie Mays,1959,50,LOW GRADE (filler),2020-10-23,12,21.2
Willie Mays,1959,50,VG-VGEX (wrinkle),2020-10-16,22,78
Willie Mays,1959,50,VG-VGEX,2020-09-30,23,91
Willie Mays,1959,50,VG-VGEX,2020-09-28,26,91
Willie Mays,1959,50,LOW GRADE,2020-09-25,11,30.88
Willie Mays,1959,50,LOW GRADE,2020-09-25,18,56.65
Willie Mays,1959,50,LOW GRADE (filler),2020-09-25,14,23.77
Willie Mays,1959,50,VG-VGEX,2020-09-22,23,103.5
Willie Mays,1959,50,VG-VGEX,2020-09-20,23,104.5
Willie Mays,1959,50,EX-EXMINT,2020-09-16,22,148
Willie Mays,1959,50,VG-VGEX,2020-09-13,32,116
Willie Mays,1959,50,VG-VGEX (crease),2020-09-11,20,62.06
Willie Mays,1959,50,LOW GRADE (crease),2020-09-11,18,31
Willie Mays,1959,50,LOW GRADE (crease),2020-09-11,14,29
Willie Mays,1959,50,EX-EXMINT,2020-09-08,17,213.61
Willie Mays,1959,50,VG-VGEX,2020-09-06,19,152.5
Willie Mays,1959,50,LOW GRADE (crease),2020-08-28,12,29
Willie Mays,1959,50,LOW GRADE,2020-08-21,24,33
Willie Mays,1959,50,VG-VGEX (wrinkle),2020-07-31,22,53.56
Stan Musial,1959,150,VG-VGEX (wrinkle),2020-10-23,13,33.57
Stan Musial,1959,150,VG-VGEX,2020-10-22,25,39.06
Stan Musial,1959,150,VG-VGEX,2020-10-12,7,34.06
Stan Musial,1959,150,EX-EXMINT,2020-10-06,18,89
Stan Musial,1959,150,LOW GRADE (crease),2020-10-02,9,17.5
Stan Musial,1959,150,VG-VGEX,2020-10-01,22,50.93
Stan Musial,1959,150,VG-VGEX,2020-09-28,14,26.09
Stan Musial,1959,150,LOW GRADE,2020-09-18,10,15.5
Stan Musial,1959,150,EX-EXMINT,2020-09-16,13,52
Stan Musial,1959,150,VG-VGEX,2020-09-13,20,49
Stan Musial,1959,150,LOW GRADE,2020-09-11,16,14.67
Stan Musial,1959,150,LOW GRADE (crease),2020-09-11,15,13.5
Stan Musial,1959,150,VG-VGEX,2020-09-10,17,19.5
Stan Musial,1959,150,VG-VGEX,2020-09-08,17,45
Stan Musial,1959,150,EX-EXMINT,2020-09-06,17,43
Stan Musial,1959,150,VG-VGEX,2020-08-31,17,33.87
Stan Musial,1959,150,LOW GRADE,2020-08-21,21,18.5
Stan Musial,1959,150,LOW GRADE (filler) (tape),2020-07-31,10,8.5
Sandy Koufax,1959,163,VG-VGEX,2020-10-25,12,46
Sandy Koufax,1959,163,LOW GRADE (crease),2020-10-23,13,18.5
Sandy Koufax,1959,163,VG-VGEX,2020-10-18,14,48
Sandy Koufax,1959,163,LOW GRADE,2020-10-16,16,32.33
Sandy Koufax,1959,163,VG-VGEX,2020-10-14,23,65
Sandy Koufax,1959,163,VG-VGEX,2020-10-12,15,54
Sandy Koufax,1959,163,LOW GRADE,2020-10-09,14,43.09
Sandy Koufax,1959,163,VG-VGEX,2020-09-28,22,73
Sandy Koufax,1959,163,LOW GRADE (crease),2020-09-25,9,28
Sandy Koufax,1959,163,LOW GRADE,2020-09-18,13,29
Sandy Koufax,1959,163,VG-VGEX,2020-09-16,11,46
Sandy Koufax,1959,163,VG-VGEX (wrinkle),2020-09-11,19,35.04
Sandy Koufax,1959,163,EX-EXMINT,2020-09-10,11,114.5
Sandy Koufax,1959,163,VG-VGEX,2020-09-06,16,107
Sandy Koufax,1959,163,LOW GRADE (crease),2020-09-04,13,33.32
Sandy Koufax,1959,163,LOW GRADE,2020-08-28,10,17.5
Sandy Koufax,1959,163,VG-VGEX (wrinkle),2020-08-21,18,39.55
Sandy Koufax,1959,163,LOW GRADE,2020-08-21,21,30
Sandy Koufax,1959,163,VG-VGEX,2020-08-19,14,92
Sandy Koufax,1959,163,EX-EXMINT,2020-08-16,21,108.43
Sandy Koufax,1959,163,LOW GRADE (filler),2020-08-14,19,37
Sandy Koufax,1959,163,LOW GRADE (crease),2020-08-14,21,22.65
Sandy Koufax,1959,163,EX-EXMINT,2020-08-12,24,160.52
Sandy Koufax,1959,163,LOW GRADE,2020-07-31,15,27.65
Sandy Koufax,1959,163,LOW GRADE (crease) (pin hole),2020-07-31,9,16.52
Ernie Banks,1959,350,VG-VGEX,2020-10-28,18,66
Ernie Banks,1959,350,VG-VGEX,2020-10-27,26,93.33
Ernie Banks,1959,350,EX-EXMINT,2020-10-25,17,92
Ernie Banks,1959,350,LOW GRADE (filler),2020-10-23,18,34
Ernie Banks,1959,350,LOW GRADE (filler),2020-10-23,25,24
Ernie Banks,1959,350,VG-VGEX,2020-10-14,24,63
Ernie Banks,1959,350,EX-EXMINT,2020-10-12,25,66.01
Ernie Banks,1959,350,VG-VGEX,2020-10-11,21,69
Ernie Banks,1959,350,EX-EXMINT,2020-10-06,26,131.39
Ernie Banks,1959,350,VG-VGEX,2020-09-28,18,66
Ernie Banks,1959,350,VG-VGEX,2020-09-24,20,103.55
Ernie Banks,1959,350,VG-VGEX,2020-09-22,18,24.5
Ernie Banks,1959,350,EX-EXMINT,2020-09-20,22,69.78
Ernie Banks,1959,350,EX-EXMINT,2020-09-16,15,77.17
Ernie Banks,1959,350,EX-EXMINT,2020-09-13,47,135.5
Ernie Banks,1959,350,VG-VGEX (wrinkle),2020-09-11,8,27
Ernie Banks,1959,350,VG-VGEX,2020-09-08,19,44.88
Ernie Banks,1959,350,NR-MINT,2020-09-06,27,122.91
Ernie Banks,1959,350,VG-VGEX,2020-08-31,15,41
Ernie Banks,1959,350,VG-VGEX (crease),2020-08-28,8,21.51
Ernie Banks,1959,350,VG-VGEX,2020-08-23,8,22.5
Ernie Banks,1959,350,VG-VGEX (miscut),2020-08-14,12,25.27
Ernie Banks,1959,350,LOW GRADE (crease),2020-08-07,7,9.5
Ernie Banks,1959,350,LOW GRADE,2020-07-31,12,18.01
Ernie Banks,1959,350,LOW GRADE (filler) (tape),2020-07-31,8,8.05
Ernie Banks,1959,350,LOW GRADE (crease),2020-07-31,11,15.51
Al Kaline,1959,360,VG-VGEX,2020-10-25,16,34
Al Kaline,1959,360,VG-VGEX (crease),2020-10-23,12,32
Al Kaline,1959,360,LOW GRADE (crease),2020-10-23,9,13.38
Al Kaline,1959,360,VG-VGEX,2020-10-22,15,27
Al Kaline,1959,360,VG-VGEX,2020-10-14,13,18.5
Al Kaline,1959,360,EX-EXMINT,2020-10-12,13,42.99
Al Kaline,1959,360,NR-MINT,2020-10-06,19,56.05
Al Kaline,1959,360,LOW GRADE,2020-10-02,12,13
Al Kaline,1959,360,LOW GRADE (crease),2020-10-02,10,14.49
Al Kaline,1959,360,VG-VGEX,2020-10-01,14,29
Al Kaline,1959,360,VG-VGEX,2020-09-30,14,20.5
Al Kaline,1959,360,VG-VGEX,2020-09-28,25,24.06
Al Kaline,1959,360,VG-VGEX,2020-09-24,9,33
Al Kaline,1959,360,EX-EXMINT,2020-09-22,21,66.52
Al Kaline,1959,360,EX-EXMINT,2020-09-20,12,26.55
Al Kaline,1959,360,EX-EXMINT,2020-09-16,19,56
Al Kaline,1959,360,VG-VGEX,2020-09-13,10,16.86
Al Kaline,1959,360,LOW GRADE (crease),2020-09-11,10,8.75
Al Kaline,1959,360,EX-EXMINT,2020-09-10,19,47.33
Al Kaline,1959,360,VG-VGEX,2020-08-30,9,29
Al Kaline,1959,360,LOW GRADE,2020-08-21,4,8.6
Al Kaline,1959,360,LOW GRADE (filler),2020-08-14,7,12.72
Al Kaline,1959,360,EX-EXMINT,2020-08-12,10,42
Al Kaline,1959,360,EX-EXMINT,2020-08-09,22,127.39
Al Kaline,1959,360,VG-VGEX,2020-08-04,14,36
Al Kaline,1959,360,VG-VGEX,2020-08-02,11,18.65
Al Kaline,1959,360,LOW GRADE (crease),2020-07-31,6,5.12
Hank Aaron,1959,380,VG-VGEX,2020-10-12,33,219.5
Hank Aaron,1959,380,LOW GRADE (crease),2020-10-09,17,49.05
Hank Aaron,1959,380,VG-VGEX,2020-10-07,23,62.11
Hank Aaron,1959,380,VG-VGEX,2020-10-06,18,75
Hank Aaron,1959,380,NR-MINT,2020-10-04,38,255
Hank Aaron,1959,380,VG-VGEX,2020-09-28,22,115.5
Hank Aaron,1959,380,LOW GRADE (crease),2020-09-25,12,31
Hank Aaron,1959,380,VG-VGEX (crease),2020-09-18,19,58.76
Hank Aaron,1959,380,EX-EXMINT (miscut),2020-09-18,15,72.56
Hank Aaron,1959,380,LOW GRADE (filler),2020-09-11,25,51
Hank Aaron,1959,380,LOW GRADE (crease),2020-09-11,20,28.77
Hank Aaron,1959,380,VG-VGEX,2020-09-10,22,48
Hank Aaron,1959,380,VG-VGEX,2020-09-08,26,62.99
Hank Aaron,1959,380,VG-VGEX,2020-09-06,27,157.5
Hank Aaron,1959,380,LOW GRADE (filler),2020-08-28,8,15.27
Hank Aaron,1959,380,LOW GRADE (crease),2020-08-28,11,32
Hank Aaron,1959,380,VG-VGEX,2020-08-27,18,49
Hank Aaron,1959,380,LOW GRADE,2020-08-21,21,42
Hank Aaron,1959,380,LOW GRADE,2020-08-14,17,102.5
Hank Aaron,1959,380,LOW GRADE (crease),2020-08-14,7,10.5
Hank Aaron,1959,380,EX-EXMINT (miscut),2020-08-14,21,71
Hank Aaron,1959,380,VG-VGEX,2020-08-09,26,132.5
Hank Aaron,1959,380,LOW GRADE (crease),2020-07-31,22,37
Hank Aaron,1959,380,LOW GRADE (crease) (pin hole),2020-07-31,14,23.79
Frank Robinson,1959,435,VG-VGEX,2020-10-27,27,51
Frank Robinson,1959,435,NR-MINT,2020-10-25,24,151.99
Frank Robinson,1959,435,VG-VGEX,2020-10-18,8,16.75
Frank Robinson,1959,435,LOW GRADE,2020-10-16,10,10.1
Frank Robinson,1959,435,EX-EXMINT,2020-10-12,11,44
Frank Robinson,1959,435,LOW GRADE (crease),2020-10-09,7,6.5
Frank Robinson,1959,435,VG-VGEX,2020-10-06,13,23.5
Frank Robinson,1959,435,VG-VGEX,2020-09-28,9,20.05
Frank Robinson,1959,435,VG-VGEX,2020-09-24,16,24.61
Frank Robinson,1959,435,NR-MINT,2020-09-22,21,103.5
Frank Robinson,1959,435,EX-EXMINT,2020-09-20,21,26
Frank Robinson,1959,435,LOW GRADE (crease),2020-09-18,8,13.49
Frank Robinson,1959,435,EX-EXMINT,2020-09-16,6,39.89
Frank Robinson,1959,435,NR-MINT,2020-09-13,21,104.5
Frank Robinson,1959,435,LOW GRADE,2020-09-11,7,8.5
Frank Robinson,1959,435,VG-VGEX,2020-09-10,15,21.5
Frank Robinson,1959,435,VG-VGEX,2020-09-09,6,16.27
Frank Robinson,1959,435,VG-VGEX,2020-09-08,9,15.51
Frank Robinson,1959,435,VG-VGEX,2020-09-06,10,23.16
Frank Robinson,1959,435,LOW GRADE (crease),2020-09-04,6,15.15
Frank Robinson,1959,435,EX-EXMINT,2020-08-30,17,72
Frank Robinson,1959,435,VG-VGEX,2020-08-23,7,12.52
Frank Robinson,1959,435,LOW GRADE (crease),2020-08-21,5,5.5
Frank Robinson,1959,435,EX-EXMINT,2020-08-20,8,41.65
Frank Robinson,1959,435,LOW GRADE (crease),2020-08-14,9,11.85
Frank Robinson,1959,435,EX-EXMINT,2020-08-09,20,68
Frank Robinson,1959,435,VG-VGEX,2020-08-04,16,46
Frank Robinson,1959,435,VG-VGEX,2020-08-02,10,18.68
Frank Robinson,1959,435,VG-VGEX (wrinkle),2020-07-31,6,13.5
Frank Robinson,1959,435,LOW GRADE (filler),2020-07-31,12,12
Frank Robinson,1959,435,LOW GRADE (crease),2020-07-31,7,6.55
Brooks Robinson,1959,439,VG-VGEX,2020-10-25,10,17.49
Brooks Robinson,1959,439,LOW GRADE,2020-10-23,10,15.5
Brooks Robinson,1959,439,VG-VGEX,2020-10-18,13,16
Brooks Robinson,1959,439,VG-VGEX (crease),2020-10-16,15,16.5
Brooks Robinson,1959,439,EX-EXMINT,2020-10-12,16,36.05
Brooks Robinson,1959,439,VG-VGEX,2020-10-07,10,26
Brooks Robinson,1959,439,EX-EXMINT,2020-10-06,13,55
Brooks Robinson,1959,439,VG-VGEX,2020-10-04,10,23.83
Brooks Robinson,1959,439,VG-VGEX (crease),2020-10-02,10,13.5
Brooks Robinson,1959,439,EX-EXMINT,2020-09-28,10,38.18
Brooks Robinson,1959,439,EX-EXMINT,2020-09-22,19,44
Brooks Robinson,1959,439,EX-EXMINT,2020-09-16,13,36
Brooks Robinson,1959,439,VG-VGEX (crease),2020-08-21,6,10.02
Brooks Robinson,1959,439,LOW GRADE (filler),2020-08-14,4,4.25
Brooks Robinson,1959,439,VG-VGEX,2020-08-12,20,19
Brooks Robinson,1959,439,EX-EXMINT,2020-08-09,19,52
Brooks Robinson,1959,439,VG-VGEX,2020-08-02,12,13.28
Brooks Robinson,1959,439,LOW GRADE (crease),2020-07-31,8,10.09
Brooks Robinson,1959,439,LOW GRADE (crease),2020-07-31,5,5.55
Roberto Clemente,1959,478,EX-EXMINT,2020-10-27,25,137.5
Roberto Clemente,1959,478,EX-EXMINT,2020-10-25,32,227.5
Roberto Clemente,1959,478,VG-VGEX (wrinkle),2020-10-16,23,61
Roberto Clemente,1959,478,EX-EXMINT,2020-10-12,18,140.01
Roberto Clemente,1959,478,EX-EXMINT,2020-09-28,15,113.5
Roberto Clemente,1959,478,LOW GRADE (filler),2020-09-25,16,25
Roberto Clemente,1959,478,VG-VGEX,2020-09-22,18,60.01
Roberto Clemente,1959,478,EX-EXMINT,2020-09-20,23,141.05
Roberto Clemente,1959,478,VG-VGEX (wrinkle),2020-09-18,10,50.55
Roberto Clemente,1959,478,VG-VGEX,2020-09-16,20,68.11
Roberto Clemente,1959,478,EX-EXMINT,2020-09-13,23,127
Roberto Clemente,1959,478,LOW GRADE (crease),2020-09-11,17,32.33
Roberto Clemente,1959,478,EX-EXMINT,2020-09-06,17,143.05
Roberto Clemente,1959,478,EX-EXMINT,2020-08-30,19,110.5
Roberto Clemente,1959,478,VG-VGEX,2020-08-27,19,78
Roberto Clemente,1959,478,EX-EXMINT,2020-08-25,28,134.05
Roberto Clemente,1959,478,EX-EXMINT,2020-08-23,19,78
Roberto Clemente,1959,478,LOW GRADE (paper loss),2020-08-21,25,37
Roberto Clemente,1959,478,LOW GRADE (filler),2020-08-14,10,26
Roberto Clemente,1959,478,LOW GRADE (crease),2020-08-14,21,69
Roberto Clemente,1959,478,LOW GRADE (crease),2020-08-14,21,36.01
Roberto Clemente,1959,478,VG-VGEX,2020-08-04,25,155.5
Roberto Clemente,1959,478,VG-VGEX,2020-08-02,18,69
Roberto Clemente,1959,478,VG-VGEX (wrinkle),2020-07-31,18,41.01
Roberto Clemente,1959,478,LOW GRADE (crease),2020-07-31,10,29
Roberto Clemente,1959,478,VG-VGEX (wrinkle),2020-07-31,17,49
Bob Gibson,1959,514,EX-EXMINT,2020-10-25,24,562
Bob Gibson,1959,514,VG-VGEX (wrinkle),2020-10-16,45,380
Bob Gibson,1959,514,VG-VGEX (wrinkle),2020-09-25,35,385
Bob Gibson,1959,514,VG-VGEX,2020-09-13,66,546.05
Bob Gibson,1959,514,VG-VGEX (marked),2020-07-31,38,255.01
Bob Gibson,1959,514,LOW GRADE (crease),2020-07-31,23,180
Ernie Banks,1960,10,VG-VGEX,2020-10-24,14,47
Ernie Banks,1960,10,LOW GRADE (crease),2020-10-23,13,12.05
Ernie Banks,1960,10,VG-VGEX,2020-10-22,16,49.87
Ernie Banks,1960,10,VG-VGEX,2020-10-21,27,56
Ernie Banks,1960,10,EX-EXMINT,2020-10-18,21,87
Ernie Banks,1960,10,LOW GRADE,2020-10-09,12,12.57
