name,year,number,condition,date,bids,price
Johnny Mize,1952,129,LOW GRADE (filler),2021-01-02,10,16.49
Johnny Mize,1952,129,VG-VGEX (wrinkle),2020-12-24,17,48
Johnny Mize,1952,129,LOW GRADE (crease),2020-12-11,18,15.5
Johnny Mize,1952,129,NM-MT OR BETTER,2020-12-08,34,461.78
Johnny Mize,1952,129,LOW GRADE (crease),2020-12-04,8,22.6
Johnny Mize,1952,129,LOW GRADE (crease),2020-12-04,12,22.5
Johnny Mize,1952,129,VG-VGEX (wrinkle),2020-11-27,25,36.5
Johnny Mize,1952,129,LOW GRADE (crease),2020-11-27,7,13.27
Johnny Mize,1952,129,LOW GRADE (crease) (paper loss),2020-11-20,10,12.5
Johnny Mize,1952,129,VG-VGEX,2020-11-15,23,36
Johnny Mize,1952,129,LOW GRADE (filler),2020-11-13,7,9.85
Johnny Mize,1952,129,VG-VGEX (wrinkle),2020-10-16,20,41
Richie Ashburn,1952,216,VG-VGEX,2020-12-31,12,66
Richie Ashburn,1952,216,VG-VGEX,2020-11-29,11,56.5
Richie Ashburn,1952,216,LOW GRADE (crease),2020-11-27,14,20.5
Richie Ashburn,1952,216,LOW GRADE,2020-11-27,15,25.09
Richie Ashburn,1952,216,LOW GRADE (crease),2020-11-20,16,30.99
Richie Ashburn,1952,216,LOW GRADE (filler),2020-11-13,12,16.06
Richie Ashburn,1952,216,VG-VGEX,2020-10-12,14,26.56
Larry Doby,1952,243,LOW GRADE (crease),2020-12-04,12,25.04
Larry Doby,1952,243,LOW GRADE (crease),2020-12-04,14,22.4
Larry Doby,1952,243,LOW GRADE (filler),2020-11-27,7,23.07
Larry Doby,1952,243,LOW GRADE (crease),2020-11-27,8,28.55
Larry Doby,1952,243,LOW GRADE (crease),2020-11-20,12,22.02
Larry Doby,1952,243,VG-VGEX,2020-11-15,14,42
George Kell,1952,246,LOW GRADE,2021-01-02,9,13.51
George Kell,1952,246,VG-VGEX (crease),2020-12-18,13,42.56
George Kell,1952,246,VG-VGEX,2020-11-29,14,14.5
George Kell,1952,246,LOW GRADE (crease),2020-11-27,11,17
George Kell,1952,246,LOW GRADE (crease),2020-11-27,10,9
George Kell,1952,246,LOW GRADE (filler),2020-11-20,12,19.5
George Kell,1952,246,VG-VGEX,2020-11-15,14,36.06
George Kell,1952,246,VG-VGEX (crease),2020-11-13,14,28
George Kell,1952,246,LOW GRADE (crease),2020-10-09,9,18.5
Enos Slaughter,1953,41,EX-EXMINT,2021-01-04,25,56
Enos Slaughter,1953,41,LOW GRADE (crease),2020-12-18,6,13.5
Enos Slaughter,1953,41,LOW GRADE (filler),2020-12-18,7,9.38
Enos Slaughter,1953,41,LOW GRADE,2020-11-20,11,15.38
Enos Slaughter,1953,41,LOW GRADE (crease),2020-11-13,12,16.38
Enos Slaughter,1953,41,LOW GRADE (crease),2020-10-30,7,8.87
Pee Wee Reese,1953,76,EX-EXMINT,2021-01-04,21,93
Pee Wee Reese,1953,76,VG-VGEX,2020-12-31,21,132.5
Pee Wee Reese,1953,76,LOW GRADE (FILLER),2020-12-23,32,30
Pee Wee Reese,1953,76,LOW GRADE (filler),2020-12-18,19,35.77
Pee Wee Reese,1953,76,VG-VGEX,2020-11-19,14,56
Pee Wee Reese,1953,76,EX-EXMINT,2020-10-25,32,169.5
Pee Wee Reese,1953,76,LOW GRADE (crease),2020-10-23,23,29
Johnny Mize,1953,77,EX-EXMINT,2021-01-04,15,63
Johnny Mize,1953,77,LOW GRADE (filler),2020-12-25,12,23.3
Johnny Mize,1953,77,VG-VGEX (crease),2020-12-18,9,13.5
Johnny Mize,1953,77,VG-VGEX (wrinkle),2020-12-11,9,27
Johnny Mize,1953,77,VG-VGEX,2020-11-29,14,27
Johnny Mize,1953,77,VG-VGEX,2020-11-15,8,20.05
Johnny Mize,1953,77,LOW GRADE (crease),2020-11-13,9,14.5
Johnny Mize,1953,77,EX-EXMINT,2020-11-01,13,41.01
Johnny Mize,1953,77,LOW GRADE (filler),2020-10-30,11,18.5
Johnny Mize,1953,77,LOW GRADE (filler),2020-10-30,13,18.5
Johnny Mize,1953,77,LOW GRADE (crease),2020-10-23,6,10
Red Schoendienst,1953,78,EX-EXMINT,2021-01-04,20,56
Red Schoendienst,1953,78,LOW GRADE (crease),2020-12-18,6,8.5
Red Schoendienst,1953,78,VG-VGEX (wrinkle),2020-12-11,10,17
Red Schoendienst,1953,78,LOW GRADE (filler),2020-10-30,8,12.65
Red Schoendienst,1953,78,VG-VGEX (wrinkle),2020-10-23,16,17.84
Red Schoendienst,1953,78,VG-VGEX (wrinkle),2020-10-16,13,27.77
Red Schoendienst,1953,78,VG-VGEX (wrinkle),2020-10-09,12,27.88
Phil Rizzuto,1953,114,EX-EXMINT,2021-01-04,21,159.07
Phil Rizzuto,1953,114,LOW GRADE,2021-01-02,14,57
Phil Rizzuto,1953,114,VG-VGEX (wrinkle),2020-12-18,18,61
Phil Rizzuto,1953,114,VG-VGEX,2020-11-29,20,87
Phil Rizzuto,1953,114,LOW GRADE (filler),2020-11-20,15,20.51
Phil Rizzuto,1953,114,VG-VGEX (wrinkle),2020-10-09,20,62
George Kell,1953,138,EX-EXMINT,2021-01-04,15,47.46
George Kell,1953,138,LOW GRADE (crease),2020-12-18,12,16.51
George Kell,1953,138,NR-MINT,2020-10-29,19,84
George Kell,1953,138,EX-EXMINT,2020-10-12,16,30.22
Hal Newhouser,1953,228,VG-VGEX,2021-01-04,15,33.33
Hal Newhouser,1953,228,LOW GRADE (crease),2020-12-18,9,15.86
Hal Newhouser,1953,228,VG-VGEX (crease),2020-12-18,15,50
Hal Newhouser,1953,228,EX-EXMINT,2020-12-08,22,124.29
Hal Newhouser,1953,228,VG-VGEX (wrinkle),2020-12-04,21,97.98
Hal Newhouser,1953,228,VG-VGEX,2020-11-19,9,56.65
Phil Rizzuto,1954,17,EX-EXMINT,2021-01-04,9,46
Phil Rizzuto,1954,17,LOW GRADE (filler),2020-12-18,18,24.5
Phil Rizzuto,1954,17,VG-VGEX (wrinkle),2020-12-18,13,31.11
Phil Rizzuto,1954,17,LOW GRADE (filler),2020-12-18,6,10.5
Phil Rizzuto,1954,17,VG-VGEX,2020-12-13,16,36
Phil Rizzuto,1954,17,VG-VGEX,2020-12-08,13,27.5
Phil Rizzuto,1954,17,EX-EXMINT,2020-12-03,26,39.78
Phil Rizzuto,1954,17,EX-EXMINT,2020-11-29,15,56
Phil Rizzuto,1954,17,LOW GRADE,2020-11-27,11,21.5
Phil Rizzuto,1954,17,VG-VGEX (wrinkle),2020-11-20,14,25.27
Phil Rizzuto,1954,17,LOW GRADE (crease),2020-11-13,7,8
Phil Rizzuto,1954,17,LOW GRADE,2020-11-06,10,26
Phil Rizzuto,1954,17,VG-VGEX,2020-10-27,18,34
Phil Rizzuto,1954,17,VG-VGEX,2020-10-25,11,33
Phil Rizzuto,1954,17,LOW GRADE (crease),2020-10-16,7,19.33
Phil Rizzuto,1954,17,LOW GRADE (crease),2020-10-09,8,11
Richie Ashburn,1954,45,VG-VGEX,2020-12-16,10,16.94
Richie Ashburn,1954,45,VG-VGEX,2020-12-13,5,20.27
Richie Ashburn,1954,45,EX-EXMINT,2020-12-08,9,44
Richie Ashburn,1954,45,LOW GRADE (crease),2020-12-04,7,7.99
Richie Ashburn,1954,45,EX-EXMINT,2020-11-29,16,55.2
Richie Ashburn,1954,45,LOW GRADE,2020-11-27,7,8.04
Richie Ashburn,1954,45,VG-VGEX (crease),2020-11-13,8,18.5
Richie Ashburn,1954,45,EX-EXMINT,2020-11-09,11,91
Richie Ashburn,1954,45,VG-VGEX (wrinkle),2020-10-23,11,17.5
Richie Ashburn,1954,45,VG-VGEX,2020-10-07,9,17
Larry Doby,1954,70,LOW GRADE (crease),2020-12-18,11,10.5
Larry Doby,1954,70,VG-VGEX,2020-12-08,11,27.05
Larry Doby,1954,70,LOW GRADE (filler),2020-11-27,7,20.5
Larry Doby,1954,70,VG-VGEX (crease),2020-10-09,6,13.29
Hal Newhouser,1955,24,VG-VGEX,2020-12-16,6,12.26
Hal Newhouser,1955,24,VG-VGEX,2020-12-13,6,6.38
Hal Newhouser,1955,24,EX-EXMINT,2020-12-08,14,32
Hal Newhouser,1955,24,VG-VGEX,2020-11-29,10,8.5
Hal Newhouser,1955,24,VG-VGEX,2020-11-22,8,10
Hal Newhouser,1955,24,LOW GRADE (crease),2020-11-20,2,1.25
Hal Newhouser,1955,24,EX-EXMINT,2020-11-19,12,22
Hal Newhouser,1955,24,VG-VGEX,2020-11-08,2,4.36
Hal Newhouser,1955,24,VG-VGEX,2020-10-27,8,6.5
Hal Newhouser,1955,24,VG-VGEX,2020-10-25,6,12.11
Hal Newhouser,1955,24,VG-VGEX,2020-10-18,11,15.19
Phil Rizzuto,1955,189,LOW GRADE,2021-01-02,15,38
Phil Rizzuto,1955,189,LOW GRADE,2020-12-25,12,25.05
Phil Rizzuto,1955,189,VG-VGEX,2020-12-20,20,74
Phil Rizzuto,1955,189,VG-VGEX (crease),2020-12-18,11,37.56
Phil Rizzuto,1955,189,EX-EXMINT,2020-11-29,19,78.77
Phil Rizzuto,1955,189,VG-VGEX,2020-11-01,19,57
Enos Slaughter,1956,109,NR-MINT,2021-01-04,16,27
Enos Slaughter,1956,109,VG-VGEX (wrinkle),2021-01-02,10,10
Enos Slaughter,1956,109,VG-VGEX (wrinkle),2021-01-02,8,14.5
Enos Slaughter,1956,109,LOW GRADE (filler),2020-12-25,5,6.27
Enos Slaughter,1956,109,VG-VGEX,2020-12-20,13,18.95
Enos Slaughter,1956,109,VG-VGEX,2020-12-16,4,9.31
Enos Slaughter,1956,109,VG-VGEX,2020-12-13,4,9.67
Enos Slaughter,1956,109,VG-VGEX (wrinkle),2020-12-11,8,10.5
Enos Slaughter,1956,109,EX-EXMINT,2020-12-08,11,26
Enos Slaughter,1956,109,EX-EXMINT,2020-11-29,22,32
Enos Slaughter,1956,109,NR-MINT,2020-11-19,15,42
Enos Slaughter,1956,109,VG-VGEX,2020-11-15,6,11.5
Enos Slaughter,1956,109,LOW GRADE,2020-11-06,9,9.01
Enos Slaughter,1956,109,LOW GRADE (crease) (white back),2020-10-30,5,10.49
Enos Slaughter,1956,109,EX-EXMINT,2020-10-18,11,20.5
George Kell,1956,195,VG-VGEX,2021-01-04,5,10.52
George Kell,1956,195,VG-VGEX,2020-12-20,6,12.06
George Kell,1956,195,EX-EXMINT,2020-12-16,11,11.78
George Kell,1956,195,EX-EXMINT,2020-11-29,8,10.5
George Kell,1956,195,EX-EXMINT,2020-11-22,8,17.5
George Kell,1956,195,EX-EXMINT,2020-11-19,6,10.5
George Kell,1956,195,VG-VGEX,2020-11-15,7,9.25
George Kell,1956,195,EX-EXMINT,2020-11-09,5,13
George Kell,1956,195,VG-VGEX,2020-11-08,11,11
George Kell,1956,195,LOW GRADE (filler),2020-10-30,4,5.5
George Kell,1956,195,EX-EXMINT,2020-10-18,11,13.37
George Kell,1956,195,VG-VGEX,2020-10-07,5,8.5
Larry Doby,1956,250,NR-MINT,2021-01-04,24,37.77
Larry Doby,1956,250,LOW GRADE (crease),2021-01-02,9,7.5
Larry Doby,1956,250,LOW GRADE (crease),2021-01-02,7,10.5
Larry Doby,1956,250,VG-VGEX (wrinkle),2020-12-25,9,18.5
Larry Doby,1956,250,VG-VGEX,2020-12-16,12,20.5
Larry Doby,1956,250,EX-EXMINT,2020-12-08,12,27.89
Larry Doby,1956,250,VG-VGEX,2020-12-03,8,20.5
Larry Doby,1956,250,VG-VGEX,2020-11-29,11,21.39
Larry Doby,1956,250,VG-VGEX,2020-11-22,10,16.05
Larry Doby,1956,250,EX-EXMINT,2020-11-19,14,26.55
Larry Doby,1956,250,VG-VGEX,2020-11-15,11,14.5
Larry Doby,1956,250,VG-VGEX,2020-11-08,15,22.05
Larry Doby,1956,250,VG-VGEX,2020-11-03,10,13.11
Larry Doby,1956,250,EX-EXMINT,2020-11-01,13,20.38
Pee Wee Reese,1956,260,VG-VGEX,2021-01-04,20,43
Pee Wee Reese,1956,260,VG-VGEX (wrinkle),2021-01-02,12,31
Pee Wee Reese,1956,260,VG-VGEX (wrinkle),2020-12-25,9,21.71
Pee Wee Reese,1956,260,VG-VGEX,2020-12-20,8,30.55
Pee Wee Reese,1956,260,VG-VGEX,2020-12-16,22,36.05
Pee Wee Reese,1956,260,EX-EXMINT (miscut),2020-12-11,5,22.6
Pee Wee Reese,1956,260,LOW GRADE (filler),2020-11-27,9,22.5
Pee Wee Reese,1956,260,VG-VGEX (wrinkle),2020-11-20,17,31
Pee Wee Reese,1956,260,EX-EXMINT,2020-11-19,11,78
Pee Wee Reese,1956,260,VG-VGEX,2020-11-15,14,65
Pee Wee Reese,1956,260,EX-EXMINT,2020-11-08,19,83
Pee Wee Reese,1956,260,LOW GRADE (crease),2020-10-16,11,18.68
Bill Mazeroski,1957,24,EX-EXMINT,2021-01-04,11,134.5
Bill Mazeroski,1957,24,VG-VGEX (crease),2020-12-25,15,25
Bill Mazeroski,1957,24,VG-VGEX,2020-12-20,15,37
Bill Mazeroski,1957,24,VG-VGEX,2020-12-16,12,22.5
Bill Mazeroski,1957,24,EX-EXMINT,2020-12-13,12,59
Bill Mazeroski,1957,24,VG-VGEX (wrinkle),2020-12-11,15,23.35
Bill Mazeroski,1957,24,LOW GRADE (crease),2020-12-11,6,15.55
Bill Mazeroski,1957,24,EX-EXMINT,2020-12-08,14,71.29
Bill Mazeroski,1957,24,EX-EXMINT,2020-11-22,15,57.01
Bill Mazeroski,1957,24,VG-VGEX,2020-11-15,26,69
Bill Mazeroski,1957,24,LOW GRADE (filler),2020-11-13,10,15.27
Bill Mazeroski,1957,24,EX-EXMINT,2020-10-11,15,117.57
Pee Wee Reese,1957,30,LOW GRADE (crease),2021-01-02,10,11.51
Pee Wee Reese,1957,30,VG-VGEX (wrinkle),2020-12-25,16,38
Pee Wee Reese,1957,30,VG-VGEX,2020-12-20,10,26.06
Pee Wee Reese,1957,30,VG-VGEX,2020-12-13,15,22.43
Pee Wee Reese,1957,30,VG-VGEX (crease),2020-12-11,9,20.5
Pee Wee Reese,1957,30,LOW GRADE (filler),2020-12-11,15,8
Pee Wee Reese,1957,30,VG-VGEX,2020-12-08,21,26
Pee Wee Reese,1957,30,LOW GRADE (crease),2020-12-04,11,11.51
Pee Wee Reese,1957,30,EX-EXMINT,2020-12-03,19,53
Pee Wee Reese,1957,30,EX-EXMINT,2020-11-29,19,65.78
Pee Wee Reese,1957,30,LOW GRADE (crease) (paper loss),2020-11-13,8,15
Pee Wee Reese,1957,30,LOW GRADE,2020-11-13,10,19
Pee Wee Reese,1957,30,LOW GRADE,2020-11-13,7,8.6
Nellie Fox,1957,38,VG-VGEX,2021-01-04,4,8.26
Nellie Fox,1957,38,VG-VGEX (wrinkle),2020-12-25,5,10.63
Nellie Fox,1957,38,VG-VGEX,2020-12-20,6,7.5
Nellie Fox,1957,38,VG-VGEX,2020-12-16,12,11
Nellie Fox,1957,38,VG-VGEX,2020-12-13,6,5.89
Nellie Fox,1957,38,LOW GRADE (crease),2020-12-11,8,5.61
Nellie Fox,1957,38,EX-EXMINT,2020-12-08,9,18.27
Nellie Fox,1957,38,NR-MINT,2020-12-03,19,49.1
Nellie Fox,1957,38,NR-MINT,2020-11-29,8,24.07
Nellie Fox,1957,38,VG-VGEX (crease) (marked),2020-11-27,7,3.7
Nellie Fox,1957,38,VG-VGEX,2020-11-22,10,10.49
Nellie Fox,1957,38,VG-VGEX,2020-11-19,4,9.38
Nellie Fox,1957,38,EX-EXMINT,2020-11-15,13,26.09
Nellie Fox,1957,38,LOW GRADE (crease),2020-11-06,4,5.51
Nellie Fox,1957,38,VG-VGEX,2020-10-25,8,9.38
Nellie Fox,1957,38,VG-VGEX,2020-10-18,9,20.5
Nellie Fox,1957,38,LOW GRADE (filler),2020-10-09,4,5
Richie Ashburn,1957,70,VG-VGEX (wrinkle),2021-01-02,7,6
Richie Ashburn,1957,70,LOW GRADE (crease),2021-01-02,5,5.57
Richie Ashburn,1957,70,VG-VGEX (wrinkle),2020-12-25,10,13.05
Richie Ashburn,1957,70,VG-VGEX,2020-12-20,6,7
Richie Ashburn,1957,70,LOW GRADE (filler),2020-12-18,7,5.06
Richie Ashburn,1957,70,EX-EXMINT,2020-12-16,10,11.55
Richie Ashburn,1957,70,EX-EXMINT,2020-12-13,9,10.5
Richie Ashburn,1957,70,LOW GRADE (crease),2020-12-11,4,4.52
Richie Ashburn,1957,70,LOW GRADE,2020-12-11,3,4.13
Richie Ashburn,1957,70,LOW GRADE (crease),2020-12-11,4,5.51
Richie Ashburn,1957,70,LOW GRADE (crease),2020-12-11,6,6
Richie Ashburn,1957,70,LOW GRADE,2020-12-04,12,9.5
Richie Ashburn,1957,70,VG-VGEX,2020-11-29,10,6
Richie Ashburn,1957,70,EX-EXMINT,2020-11-19,26,37
Richie Ashburn,1957,70,EX-EXMINT,2020-11-15,10,15.51
Richie Ashburn,1957,70,EX-EXMINT,2020-11-01,27,29.99
Larry Doby,1957,85,VG-VGEX,2021-01-04,4,6.07
Larry Doby,1957,85,VG-VGEX,2020-12-20,11,12.5
Larry Doby,1957,85,LOW GRADE (crease),2020-12-11,4,2.55
Larry Doby,1957,85,LOW GRADE,2020-12-11,4,2.84
Larry Doby,1957,85,LOW GRADE (crease),2020-12-04,9,8
Larry Doby,1957,85,LOW GRADE (crease),2020-12-04,6,6.5
Larry Doby,1957,85,EX-EXMINT,2020-11-19,16,15.52
Larry Doby,1957,85,LOW GRADE (crease),2020-11-06,6,7
Larry Doby,1957,85,VG-VGEX,2020-10-27,9,7.5
Larry Doby,1957,85,NR-MINT,2020-10-25,15,33
Larry Doby,1957,85,LOW GRADE,2020-10-16,6,4.25
Red Schoendienst,1957,154,LOW GRADE (crease),2020-12-25,5,6.05
Red Schoendienst,1957,154,EX-EXMINT,2020-12-13,11,9.94
Red Schoendienst,1957,154,VG-VGEX (crease),2020-12-11,7,3.9
Red Schoendienst,1957,154,VG-VGEX,2020-12-08,8,5.59
Red Schoendienst,1957,154,LOW GRADE (filler),2020-12-04,4,3.26
Red Schoendienst,1957,154,LOW GRADE (filler),2020-12-04,8,6.5
Red Schoendienst,1957,154,VG-VGEX,2020-11-29,3,4.25
Red Schoendienst,1957,154,EX-EXMINT,2020-11-15,5,7.5
Red Schoendienst,1957,154,VG-VGEX (wrinkle),2020-11-13,4,4.09
Red Schoendienst,1957,154,VG-VGEX (crease),2020-10-30,5,4.64
Red Schoendienst,1957,154,LOW GRADE (crease),2020-10-23,6,6.02
Red Schoendienst,1957,154,EX-EXMINT,2020-10-11,9,23.83
Enos Slaughter,1957,215,VG-VGEX,2020-12-13,7,6.5
Enos Slaughter,1957,215,LOW GRADE (crease),2020-12-04,6,6.5
Enos Slaughter,1957,215,VG-VGEX,2020-11-29,3,2.25
Enos Slaughter,1957,215,VG-VGEX (marked),2020-11-20,7,4.4
Enos Slaughter,1957,215,VG-VGEX,2020-11-19,6,9.5
Enos Slaughter,1957,215,EX-EXMINT (miscut),2020-11-13,11,8.11
Enos Slaughter,1957,215,VG-VGEX (crease),2020-11-06,5,2.54
Enos Slaughter,1957,215,VG-VGEX,2020-11-01,9,14
Enos Slaughter,1957,215,LOW GRADE (crease),2020-10-30,4,4.82
George Kell,1957,230,EX-EXMINT,2021-01-04,9,15.07
George Kell,1957,230,VG-VGEX (wrinkle),2020-12-11,6,3.58
George Kell,1957,230,LOW GRADE (filler),2020-12-11,4,3.25
George Kell,1957,230,VG-VGEX,2020-12-08,7,7.51
George Kell,1957,230,NR-MINT,2020-11-29,11,17.59
George Kell,1957,230,VG-VGEX,2020-11-22,5,6.5
George Kell,1957,230,VG-VGEX,2020-11-19,5,5.25
George Kell,1957,230,VG-VGEX (crease),2020-11-13,3,3.5
George Kell,1957,230,LOW GRADE (crease),2020-11-06,4,6.5
Jim Bunning,1957,338,EX-EXMINT,2021-01-04,19,129.5
Jim Bunning,1957,338,EX-EXMINT,2020-12-16,19,78.88
Jim Bunning,1957,338,NR-MINT,2020-12-13,21,176.5
George Kell,1958,40,VG-VGEX,2020-12-20,5,10.5
George Kell,1958,40,EX-EXMINT,2020-12-13,10,10.26
George Kell,1958,40,EX-EXMINT,2020-12-08,8,13.5
George Kell,1958,40,LOW GRADE (crease),2020-11-27,5,3.58
George Kell,1958,40,VG-VGEX,2020-11-15,9,9.51
George Kell,1958,40,NR-MINT,2020-10-11,7,16.27
George Kell,1958,40,LOW GRADE,2020-10-09,3,3.26
Jim Bunning,1958,115,EX-EXMINT,2021-01-04,10,16.39
Jim Bunning,1958,115,EX-EXMINT,2020-12-20,8,10.5
Jim Bunning,1958,115,EX-EXMINT,2020-12-16,10,12.49
Jim Bunning,1958,115,VG-VGEX,2020-12-13,4,7.16
Jim Bunning,1958,115,LOW GRADE (filler),2020-12-11,3,1.27
Jim Bunning,1958,115,LOW GRADE,2020-12-11,3,1.36
Jim Bunning,1958,115,VG-VGEX (crease),2020-12-04,6,3.26
Jim Bunning,1958,115,VG-VGEX,2020-12-03,9,4.6
Jim Bunning,1958,115,EX-EXMINT,2020-11-29,9,5.26
Jim Bunning,1958,115,LOW GRADE (filler),2020-11-27,6,2.36
Jim Bunning,1958,115,LOW GRADE,2020-11-27,5,3.11
Jim Bunning,1958,115,LOW GRADE,2020-11-20,4,2.25
Jim Bunning,1958,115,VG-VGEX,2020-11-19,10,4.6
Jim Bunning,1958,115,VG-VGEX,2020-11-01,6,5.5
Jim Bunning,1958,115,VG-VGEX (wrinkle),2020-10-30,4,4.25
Jim Bunning,1958,115,LOW GRADE (crease),2020-10-30,,0.79
Jim Bunning,1958,115,EX-EXMINT,2020-10-25,10,6.5
Jim Bunning,1958,115,NM-MT OR BETTER,2020-10-22,19,50.99
Jim Bunning,1958,115,VG-VGEX,2020-10-11,8,6.76
Jim Bunning,1958,115,VG-VGEX,2020-10-07,8,5.72
Enos Slaughter,1958,142,VG-VGEX (crease),2020-12-25,8,6.06
Enos Slaughter,1958,142,LOW GRADE (crease),2020-12-04,5,4
Enos Slaughter,1958,142,LOW GRADE (crease),2020-11-20,6,5.24
Enos Slaughter,1958,142,VG-VGEX,2020-11-15,6,7.61
Enos Slaughter,1958,142,LOW GRADE (crease),2020-10-30,6,3.42
Enos Slaughter,1958,142,LOW GRADE (crease),2020-10-30,2,1.69
Red Schoendienst,1958,190,VG-VGEX,2020-12-20,10,6.81
Red Schoendienst,1958,190,VG-VGEX (crease),2020-12-18,5,3.76
Red Schoendienst,1958,190,VG-VGEX,2020-12-13,10,7
Red Schoendienst,1958,190,LOW GRADE (filler),2020-12-11,3,1.51
Red Schoendienst,1958,190,LOW GRADE (crease),2020-12-11,3,1.54
Red Schoendienst,1958,190,LOW GRADE (crease),2020-12-11,3,1.94
Red Schoendienst,1958,190,LOW GRADE,2020-12-11,5,2.91
Red Schoendienst,1958,190,LOW GRADE,2020-12-04,2,2.13
Red Schoendienst,1958,190,VG-VGEX,2020-11-29,5,6.5
Red Schoendienst,1958,190,LOW GRADE (crease),2020-11-27,3,3.11
Red Schoendienst,1958,190,EX-EXMINT,2020-11-22,7,13
Red Schoendienst,1958,190,LOW GRADE (crease),2020-11-20,3,2.42
Red Schoendienst,1958,190,VG-VGEX,2020-11-07,7,8.76
Red Schoendienst,1958,190,VG-VGEX (crease),2020-11-06,5,6.5
Red Schoendienst,1958,190,LOW GRADE (crease),2020-11-06,9,6
Red Schoendienst,1958,190,VG-VGEX,2020-11-01,8,10.5
Red Schoendienst,1958,190,LOW GRADE (crease),2020-10-30,3,1.88
Red Schoendienst,1958,190,NR-MINT,2020-10-11,10,28.95
Red Schoendienst,1958,190,LOW GRADE (filler),2020-10-09,6,2.5
Red Schoendienst,1958,190,LOW GRADE (crease),2020-10-09,7,4.78
Richie Ashburn,1958,230,VG-VGEX (crease),2021-01-02,5,9.26
Richie Ashburn,1958,230,EX-EXMINT,2020-12-20,7,9.5
Richie Ashburn,1958,230,LOW GRADE,2020-12-11,2,2.34
Richie Ashburn,1958,230,LOW GRADE (crease),2020-12-11,3,2.15
Richie Ashburn,1958,230,LOW GRADE (crease),2020-12-11,3,2.34
Richie Ashburn,1958,230,LOW GRADE (crease),2020-12-11,5,4.34
Richie Ashburn,1958,230,VG-VGEX,2020-12-08,10,10.51
Richie Ashburn,1958,230,LOW GRADE (crease),2020-12-04,5,10.69
Richie Ashburn,1958,230,LOW GRADE (crease),2020-12-04,4,4.26
Richie Ashburn,1958,230,VG-VGEX,2020-11-22,5,8.55
Richie Ashburn,1958,230,LOW GRADE (filler),2020-11-20,4,2.25
Richie Ashburn,1958,230,VG-VGEX (wrinkle),2020-11-06,6,8.69
Richie Ashburn,1958,230,VG-VGEX,2020-10-22,10,6.5
Richie Ashburn,1958,230,VG-VGEX,2020-10-11,10,12.5
Bill Mazeroski,1958,238,VG-VGEX,2020-12-16,8,22
Bill Mazeroski,1958,238,VG-VGEX,2020-12-13,6,6.5
Bill Mazeroski,1958,238,LOW GRADE,2020-12-11,5,5.51
Bill Mazeroski,1958,238,LOW GRADE,2020-12-04,9,9
Bill Mazeroski,1958,238,EX-EXMINT,2020-11-29,17,16.49
Bill Mazeroski,1958,238,EX-EXMINT,2020-11-22,16,21.52
Bill Mazeroski,1958,238,LOW GRADE,2020-11-20,6,6.77
Bill Mazeroski,1958,238,LOW GRADE (filler),2020-11-13,6,4.14
Bill Mazeroski,1958,238,VG-VGEX,2020-11-07,14,17.36
Bill Mazeroski,1958,238,VG-VGEX (crease),2020-11-06,11,8.5
Bill Mazeroski,1958,238,VG-VGEX,2020-11-01,11,22.28
Bill Mazeroski,1958,238,LOW GRADE,2020-10-30,2,1.85
Bill Mazeroski,1958,238,VG-VGEX,2020-10-18,7,12.5
Bill Mazeroski,1958,238,VG-VGEX,2020-10-11,16,19.5
Bill Mazeroski,1958,238,VG-VGEX (crease),2020-10-09,9,6.5
Bill Mazeroski,1958,238,LOW GRADE (filler),2020-10-09,5,6.5
Orlando Cepeda,1958,343,VG-VGEX (wrinkle),2021-01-02,13,37
Orlando Cepeda,1958,343,VG-VGEX (wrinkle),2021-01-02,14,42.99
Orlando Cepeda,1958,343,VG-VGEX (wrinkle),2020-12-25,18,46.9
Orlando Cepeda,1958,343,VG-VGEX,2020-12-20,4,40.65
Orlando Cepeda,1958,343,VG-VGEX (wrinkle),2020-12-04,16,51
Orlando Cepeda,1958,343,VG-VGEX,2020-11-29,30,61
Orlando Cepeda,1958,343,LOW GRADE (filler),2020-11-27,4,32.19
Orlando Cepeda,1958,343,VG-VGEX,2020-11-19,10,62.9
Orlando Cepeda,1958,343,VG-VGEX,2020-11-01,13,53
Orlando Cepeda,1958,343,LOW GRADE (crease),2020-10-30,6,10.37
Orlando Cepeda,1958,343,EX-EXMINT (marked),2020-10-16,23,56
Orlando Cepeda,1958,343,VG-VGEX,2020-10-14,18,43.9
Orlando Cepeda,1958,343,VG-VGEX (wrinkle),2020-10-09,16,29.99
Pee Wee Reese,1958,375,LOW GRADE (filler),2021-01-02,9,13.76
Pee Wee Reese,1958,375,LOW GRADE (filler),2021-01-02,16,18.5
Pee Wee Reese,1958,375,VG-VGEX (wrinkle),2020-12-25,18,28.57
Pee Wee Reese,1958,375,VG-VGEX,2020-12-20,12,36.35
Pee Wee Reese,1958,375,VG-VGEX,2020-12-13,13,18.5
Pee Wee Reese,1958,375,LOW GRADE (filler),2020-12-11,8,10.77
Pee Wee Reese,1958,375,LOW GRADE (crease),2020-12-04,7,9.26
Pee Wee Reese,1958,375,LOW GRADE (crease),2020-12-04,7,10
Pee Wee Reese,1958,375,LOW GRADE,2020-12-04,9,10.5
Pee Wee Reese,1958,375,VG-VGEX (crease),2020-11-27,10,12.5
