title,date,bids,price
1978 Topps Set Break #670 Jim Rice EX-EXMINT *GMCARDS*,2020-12-03,3,1.8
1978 Topps Set Break #670 Jim Rice EX-EXMINT *GMCARDS*,2020-12-03,3,1.8
1978 Topps Set Break #670 Jim Rice EX-EXMINT *GMCARDS*,2020-11-24,2,2.25
1978 Topps Set Break #670 Jim Rice EX-EXMINT *GMCARDS*,2020-11-08,4,4.81
1978 Topps Set Break #670 Jim Rice EX-EXMINT *GMCARDS*,2020-10-28,2,1.41
1978 Topps Set Break #670 Jim Rice EX-EXMINT *GMCARDS*,2020-10-26,3,1.3
1978 Topps Set Break #670 Jim Rice NR-MINT *GMCARDS*,2020-10-24,6,3.25
1978 Topps Set Break #670 Jim Rice NR-MINT *GMCARDS*,2020-10-22,4,2.05
1978 Topps Set Break #670 Jim Rice NM-MT OR BETTER *GMCARDS*,2020-10-19,4,4.25
1978 Topps Set Break #670 Jim Rice NR-MINT *GMCARDS*,2020-10-14,6,4.25
1978 Topps Set Break #686 Gaylord Perry VG-VGEX *GMCARDS*,2020-01-04,3,1.34
1978 Topps Set Break #686 Gaylord Perry NR-MINT *GMCARDS*,2020-12-12,4,2
1978 Topps Set Break #686 Gaylord Perry VG-VGEX *GMCARDS*,2020-11-24,,0.79
1978 Topps Set Break #686 Gaylord Perry NM-MT OR BETTER *GMCARDS*,2020-11-24,3,1.8
1978 Topps Set Break #686 Gaylord Perry NR-MINT *GMCARDS*,2020-11-08,3,4.76
1978 Topps Set Break #686 Gaylord Perry NR-MINT *GMCARDS*,2020-10-29,,0.79
1978 Topps Set Break #686 Gaylord Perry VG-VGEX *GMCARDS*,2020-10-26,,0.79
1978 Topps Set Break #686 Gaylord Perry NR-MINT *GMCARDS*,2020-10-24,2,1.25
1978 Topps Set Break #686 Gaylord Perry NM-MT OR BETTER *GMCARDS*,2020-10-22,6,2.83
1978 Topps Set Break #686 Gaylord Perry NM-MT OR BETTER *GMCARDS*,2020-10-19,,0.79
1978 Topps Set Break #686 Gaylord Perry NR-MINT *GMCARDS*,2020-10-08,3,1.25
1978 Topps Set Break #720 Fergie Jenkins NR-MINT *GMCARDS*,2020-01-04,6,4.25
1978 Topps Set Break #720 Fergie Jenkins EX-EXMINT *GMCARDS*,2020-12-16,,0.79
1978 Topps Set Break #720 Fergie Jenkins NR-MINT *GMCARDS*,2020-12-12,6,3.25
1978 Topps Set Break #720 Fergie Jenkins EX-EXMINT *GMCARDS*,2020-12-12,3,0.95
1978 Topps Set Break #720 Fergie Jenkins EX-EXMINT *GMCARDS*,2020-12-12,,0.79
1978 Topps Set Break #720 Fergie Jenkins VG-VGEX (wrinkle) *GMCARDS*,2020-11-27,,0.79
1978 Topps Set Break #720 Fergie Jenkins VG-VGEX *GMCARDS*,2020-11-24,,0.79
1978 Topps Set Break #720 Fergie Jenkins VG-VGEX (wrinkle) *GMCARDS*,2020-10-23,,0.79
1978 Topps Set Break #720 Fergie Jenkins LOW GRADE (filler) *GMCARDS*,2020-10-23,2,0.79
1978 Topps Set Break #720 Fergie Jenkins EX-EXMINT *GMCARDS*,2020-10-22,3,1.26
1978 Topps Set Break #720 Fergie Jenkins NR-MINT *GMCARDS*,2020-10-19,3,2.25
1978 Topps Set Break #720 Fergie Jenkins EX-EXMINT *GMCARDS*,2020-10-11,,0.79
1978 Topps Set Break #720 Fergie Jenkins EX-EXMINT *GMCARDS*,2020-10-08,2,1
1979 Topps Set Break #170 Don Sutton VG-VGEX *GMCARDS*,2020-11-24,,0.79
1979 Topps Set Break #170 Don Sutton VG-VGEX *GMCARDS*,2020-11-24,,0.79
1979 Topps Set Break #170 Don Sutton VG-VGEX *GMCARDS*,2020-11-17,,0.79
1979 Topps Set Break #170 Don Sutton EX-EXMINT *GMCARDS*,2020-10-24,3,1.26
1979 Topps Set Break #170 Don Sutton EX-EXMINT *GMCARDS*,2020-10-22,,0.79
1979 Topps Set Break #170 Don Sutton NM-MT OR BETTER *GMCARDS*,2020-10-19,3,2.75
1979 Topps Set Break #225 Rich Gossage NM-MT OR BETTER *GMCARDS*,2020-11-22,4,5.5
1979 Topps Set Break #225 Rich Gossage VG-VGEX *GMCARDS*,2020-10-22,2,0.84
1979 Topps Set Break #225 Rich Gossage NM-MT OR BETTER *GMCARDS*,2020-10-19,4,2.34
1979 Topps Set Break #308 Bert Blyleven VG-VGEX *GMCARDS*,2020-10-24,3,1.5
1979 Topps Set Break #308 Bert Blyleven NR-MINT *GMCARDS*,2020-10-22,3,1.52
1979 Topps Set Break #308 Bert Blyleven NR-MINT *GMCARDS*,2020-10-19,2,2.25
1979 Topps Set Break #321 Gaylord Perry EX-EXMINT *GMCARDS*,2020-11-21,3,2.24
1979 Topps Set Break #321 Gaylord Perry EX-EXMINT *GMCARDS*,2020-11-17,,0.79
1979 Topps Set Break #321 Gaylord Perry EX-EXMINT *GMCARDS*,2020-11-10,2,1.26
1979 Topps Set Break #321 Gaylord Perry EX-EXMINT *GMCARDS*,2020-11-08,3,1.5
1979 Topps Set Break #321 Gaylord Perry EX-EXMINT *GMCARDS*,2020-10-24,2,1.45
1979 Topps Set Break #321 Gaylord Perry EX-EXMINT *GMCARDS*,2020-10-22,2,1.01
1979 Topps Set Break #321 Gaylord Perry EX-EXMINT *GMCARDS*,2020-10-19,,0.79
1979 Topps Set Break #321 Gaylord Perry NM-MT OR BETTER *GMCARDS*,2020-10-14,4,2.25
1979 Topps Set Break #348 Andre Dawson EX-EXMINT *GMCARDS*,2020-12-03,4,1.8
1979 Topps Set Break #348 Andre Dawson NR-MINT *GMCARDS*,2020-11-24,9,5.58
1979 Topps Set Break #348 Andre Dawson NR-MINT *GMCARDS*,2020-11-22,5,4.25
1979 Topps Set Break #348 Andre Dawson VG-VGEX *GMCARDS*,2020-10-28,6,2.29
1979 Topps Set Break #348 Andre Dawson EX-EXMINT *GMCARDS*,2020-10-26,4,2.25
1979 Topps Set Break #348 Andre Dawson EX-EXMINT *GMCARDS*,2020-10-24,3,1.5
1979 Topps Set Break #348 Andre Dawson NR-MINT *GMCARDS*,2020-10-22,7,2.51
1979 Topps Set Break #348 Andre Dawson NM-MT OR BETTER *GMCARDS*,2020-10-19,5,4.03
1979 Topps Set Break #348 Andre Dawson EX-EXMINT *GMCARDS*,2020-10-14,,0.79
1979 Topps Set Break #348 Andre Dawson NM-MT OR BETTER *GMCARDS*,2020-10-14,12,12.5
1979 Topps Set Break #348 Andre Dawson NM-MT OR BETTER *GMCARDS*,2020-10-11,5,1.75
1979 Topps Set Break #348 Andre Dawson VG-VGEX (crease) *GMCARDS*,2020-10-09,2,1.25
1979 Topps Set Break #348 Andre Dawson NM-MT OR BETTER *GMCARDS*,2020-10-08,6,4.76
1979 Topps Set Break #348 Andre Dawson NM-MT OR BETTER *GMCARDS*,2020-10-08,8,16.39
1979 Topps Set Break #348 Andre Dawson NM-MT OR BETTER *GMCARDS*,2020-10-07,9,20.5
1979 Topps Set Break #390 Rollie Fingers VG-VGEX (wrinkle) *GMCARDS*,2020-10-23,,0.79
1979 Topps Set Break #390 Rollie Fingers VG-VGEX *GMCARDS*,2020-10-22,2,1.26
1979 Topps Set Break #390 Rollie Fingers EX-EXMINT *GMCARDS*,2020-10-19,2,0.84
1979 Topps Set Break #400 Jim Rice NR-MINT *GMCARDS*,2020-01-04,7,3
1979 Topps Set Break #400 Jim Rice NR-MINT *GMCARDS*,2020-12-19,3,3.4
1979 Topps Set Break #400 Jim Rice NR-MINT *GMCARDS*,2020-12-12,2,2.25
1979 Topps Set Break #400 Jim Rice NR-MINT *GMCARDS*,2020-10-22,7,4.02
1979 Topps Set Break #400 Jim Rice NM-MT OR BETTER *GMCARDS*,2020-10-19,5,3.78
1979 Topps Set Break #457 Bruce Sutter EX-EXMINT *GMCARDS*,2020-12-03,2,1.5
1979 Topps Set Break #457 Bruce Sutter EX-EXMINT *GMCARDS*,2020-11-24,4,2.24
1979 Topps Set Break #457 Bruce Sutter NM-MT OR BETTER *GMCARDS*,2020-11-22,9,7.5
1979 Topps Set Break #457 Bruce Sutter EX-EXMINT *GMCARDS*,2020-11-21,3,2.53
1979 Topps Set Break #457 Bruce Sutter NR-MINT *GMCARDS*,2020-11-17,2,0.84
1979 Topps Set Break #457 Bruce Sutter NR-MINT *GMCARDS*,2020-11-17,6,2.25
1979 Topps Set Break #457 Bruce Sutter EX-EXMINT *GMCARDS*,2020-11-17,2,0.84
1979 Topps Set Break #457 Bruce Sutter NR-MINT *GMCARDS*,2020-10-26,5,3.25
1979 Topps Set Break #457 Bruce Sutter NR-MINT *GMCARDS*,2020-10-24,6,8.5
1979 Topps Set Break #457 Bruce Sutter NR-MINT *GMCARDS*,2020-10-22,5,3.3
1979 Topps Set Break #457 Bruce Sutter NM-MT OR BETTER *GMCARDS*,2020-10-19,4,2.34
1979 Topps Set Break #457 Bruce Sutter VG-VGEX *GMCARDS*,2020-10-16,2,1.04
1979 Topps Set Break #457 Bruce Sutter NM-MT OR BETTER *GMCARDS*,2020-10-11,6,17.5
1979 Topps Set Break #495 Tony Perez NM-MT OR BETTER *GMCARDS*,2020-11-17,4,9.39
1979 Topps Set Break #495 Tony Perez EX-EXMINT *GMCARDS*,2020-11-17,2,1.25
1979 Topps Set Break #495 Tony Perez EX-EXMINT *GMCARDS*,2020-10-26,3,2.25
1979 Topps Set Break #495 Tony Perez EX-EXMINT *GMCARDS*,2020-10-24,3,1.65
1979 Topps Set Break #495 Tony Perez NM-MT OR BETTER *GMCARDS*,2020-10-22,6,4.25
1979 Topps Set Break #495 Tony Perez NM-MT OR BETTER *GMCARDS*,2020-10-19,3,2.25
1979 Topps Set Break #520 Gary Carter NM-MT OR BETTER *GMCARDS*,2020-01-04,5,3.25
1979 Topps Set Break #520 Gary Carter NM-MT OR BETTER *GMCARDS*,2020-12-19,4,3.3
1979 Topps Set Break #520 Gary Carter NR-MINT *GMCARDS*,2020-12-12,3,2.26
1979 Topps Set Break #520 Gary Carter EX-EXMINT *GMCARDS*,2020-12-12,4,1.56
1979 Topps Set Break #520 Gary Carter NM-MT OR BETTER *GMCARDS*,2020-12-03,3,2.25
1979 Topps Set Break #520 Gary Carter EX-EXMINT *GMCARDS*,2020-12-03,2,0.94
1979 Topps Set Break #520 Gary Carter EX-EXMINT *GMCARDS*,2020-11-24,2,0.85
1979 Topps Set Break #520 Gary Carter EX-EXMINT *GMCARDS*,2020-10-31,5,2.25
1979 Topps Set Break #520 Gary Carter EX-EXMINT *GMCARDS*,2020-10-24,4,2.25
1979 Topps Set Break #520 Gary Carter VG-VGEX (wrinkle) *GMCARDS*,2020-10-23,3,1.3
1979 Topps Set Break #520 Gary Carter EX-EXMINT *GMCARDS*,2020-10-22,3,1.7
1979 Topps Set Break #520 Gary Carter NR-MINT *GMCARDS*,2020-10-19,4,3.25
1979 Topps Set Break #520 Gary Carter EX-EXMINT *GMCARDS*,2020-10-14,2,1.05
1979 Topps Set Break #544 Fergie Jenkins EX-EXMINT *GMCARDS*,2020-11-22,2,0.95
1979 Topps Set Break #544 Fergie Jenkins EX-EXMINT *GMCARDS*,2020-10-24,3,1.65
1979 Topps Set Break #544 Fergie Jenkins EX-EXMINT *GMCARDS*,2020-10-22,4,2.24
1979 Topps Set Break #544 Fergie Jenkins NR-MINT *GMCARDS*,2020-10-19,2,1.25
1979 Topps Set Break #595 Phil Niekro NR-MINT *GMCARDS*,2020-12-12,4,3.25
1979 Topps Set Break #595 Phil Niekro VG-VGEX *GMCARDS*,2020-11-24,3,0.94
1979 Topps Set Break #595 Phil Niekro EX-EXMINT *GMCARDS*,2020-11-24,2,0.84
1979 Topps Set Break #595 Phil Niekro EX-EXMINT *GMCARDS*,2020-11-22,,0.79
1979 Topps Set Break #595 Phil Niekro EX-EXMINT *GMCARDS*,2020-10-26,,0.79
1979 Topps Set Break #595 Phil Niekro EX-EXMINT *GMCARDS*,2020-10-24,6,3.4
1979 Topps Set Break #595 Phil Niekro EX-EXMINT *GMCARDS*,2020-10-22,2,1.01
1979 Topps Set Break #595 Phil Niekro NR-MINT *GMCARDS*,2020-10-19,,0.79
1979 Topps Set Break #670 Jim Hunter NR-MINT *GMCARDS*,2020-01-04,4,2.42
1979 Topps Set Break #670 Jim Hunter NM-MT OR BETTER *GMCARDS*,2020-12-19,7,5.5
1979 Topps Set Break #670 Jim Hunter NM-MT OR BETTER *GMCARDS*,2020-12-12,6,5.29
1979 Topps Set Break #670 Jim Hunter EX-EXMINT *GMCARDS*,2020-12-12,,0.79
1979 Topps Set Break #670 Jim Hunter EX-EXMINT *GMCARDS*,2020-12-03,2,1.69
1979 Topps Set Break #670 Jim Hunter VG-VGEX *GMCARDS*,2020-11-24,2,0.84
1979 Topps Set Break #670 Jim Hunter EX-EXMINT *GMCARDS*,2020-11-24,5,2.35
1979 Topps Set Break #670 Jim Hunter EX-EXMINT *GMCARDS*,2020-11-22,2,1.49
1979 Topps Set Break #670 Jim Hunter EX-EXMINT *GMCARDS*,2020-11-17,2,1.3
1979 Topps Set Break #670 Jim Hunter EX-EXMINT *GMCARDS*,2020-11-08,2,0.84
1979 Topps Set Break #670 Jim Hunter EX-EXMINT *GMCARDS*,2020-10-22,2,1.01
1979 Topps Set Break #670 Jim Hunter EX-EXMINT *GMCARDS*,2020-10-19,2,1
1979 Topps Set Break #680 Carlton Fisk NM-MT OR BETTER *GMCARDS*,2020-01-04,7,5.5
1979 Topps Set Break #680 Carlton Fisk NM-MT OR BETTER *GMCARDS*,2020-12-12,7,7.5
1979 Topps Set Break #680 Carlton Fisk VG-VGEX *GMCARDS*,2020-11-24,3,1.51
1979 Topps Set Break #680 Carlton Fisk VG-VGEX *GMCARDS*,2020-11-24,3,1.51
1979 Topps Set Break #680 Carlton Fisk VG-VGEX *GMCARDS*,2020-11-24,3,1.74
1979 Topps Set Break #680 Carlton Fisk EX-EXMINT *GMCARDS*,2020-10-26,2,1.41
1979 Topps Set Break #680 Carlton Fisk EX-EXMINT *GMCARDS*,2020-10-24,4,5.5
1979 Topps Set Break #680 Carlton Fisk NR-MINT *GMCARDS*,2020-10-22,6,2.92
1979 Topps Set Break #680 Carlton Fisk NM-MT OR BETTER *GMCARDS*,2020-10-19,5,6.5
1980 Topps Set Break # 17 Bruce Sutter NR-MINT *GMCARDS*,2020-12-20,2,1.26
1980 Topps Set Break # 17 Bruce Sutter NM-MT OR BETTER *GMCARDS*,2020-11-17,8,8.39
1980 Topps Set Break # 17 Bruce Sutter NR-MINT *GMCARDS*,2020-11-08,4,3.81
1980 Topps Set Break # 17 Bruce Sutter NR-MINT *GMCARDS*,2020-10-14,,0.79
1980 Topps Set Break # 40 Carlton Fisk EX-EXMINT *GMCARDS*,2020-01-03,12,3.75
1980 Topps Set Break # 40 Carlton Fisk NR-MINT *GMCARDS*,2020-11-08,7,4.81
1980 Topps Set Break # 70 Gary Carter EX-EXMINT *GMCARDS*,2020-01-03,2,0.94
1980 Topps Set Break # 70 Gary Carter EX-EXMINT *GMCARDS*,2020-12-20,,0.79
1980 Topps Set Break # 70 Gary Carter NR-MINT *GMCARDS*,2020-11-17,2,2.5
1980 Topps Set Break # 70 Gary Carter NM-MT OR BETTER *GMCARDS*,2020-11-08,11,9.39
1980 Topps Set Break # 70 Gary Carter NR-MINT *GMCARDS*,2020-10-14,4,3.11
1980 Topps Set Break # 70 Gary Carter VG-VGEX *GMCARDS*,2020-10-09,2,2.37
1980 Topps Set Break # 70 Gary Carter NR-MINT *GMCARDS*,2020-10-08,6,3.25
1980 Topps Set Break # 70 Gary Carter NM-MT OR BETTER *GMCARDS*,2020-10-08,6,8.39
1980 Topps Set Break #125 Tony Perez EX-EXMINT *GMCARDS*,2020-10-14,2,1.3
1980 Topps Set Break #125 Tony Perez NM-MT OR BETTER *GMCARDS*,2020-10-11,6,4.25
1980 Topps Set Break #140 Rich Gossage NM-MT OR BETTER *GMCARDS*,2020-12-20,5,4.25
1980 Topps Set Break #140 Rich Gossage NM-MT OR BETTER *GMCARDS*,2020-10-08,5,6.39
1980 Topps Set Break #200 Jim Rice NM-MT OR BETTER *GMCARDS*,2020-12-06,9,7.83
1980 Topps Set Break #235 Andre Dawson NM-MT OR BETTER *GMCARDS*,2020-11-17,5,8.5
1980 Topps Set Break #235 Andre Dawson NR-MINT *GMCARDS*,2020-11-08,4,2.3
1980 Topps Set Break #235 Andre Dawson NR-MINT *GMCARDS*,2020-11-03,4,2.12
1980 Topps Set Break #235 Andre Dawson NR-MINT *GMCARDS*,2020-10-11,4,1.8
1980 Topps Set Break #280 Gaylord Perry NR-MINT *GMCARDS*,2020-12-20,,0.79
1980 Topps Set Break #280 Gaylord Perry NM-MT OR BETTER *GMCARDS*,2020-12-12,3,2.26
1980 Topps Set Break #457 Bert Blyleven NM-MT OR BETTER *GMCARDS*,2020-12-20,5,3.84
1980 Topps Set Break #457 Bert Blyleven NR-MINT *GMCARDS*,2020-10-11,4,1.26
1981 Topps Set Break #125 Andre Dawson  EX-EXMINT *GMCARDS*,2020-10-19,,0.79
1981 Topps Set Break #125 Andre Dawson  EX-EXMINT *GMCARDS*,2020-10-15,,0.79
1981 Topps Set Break #125 Andre Dawson NR-MINT *GMCARDS*,2020-10-14,,0.79
1981 Topps Set Break #125 Andre Dawson NR-MINT *GMCARDS*,2020-10-14,,0.79
1981 Topps Set Break #229 Rollie Fingers EX-EXMINT *GMCARDS*,2020-12-12,3,1.25
1981 Topps Set Break #387 Phil Niekro  NR-MINT *GMCARDS*,2020-10-15,3,1.45
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-01-03,5,4.25
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-12-30,6,5.5
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-12-20,6,1.5
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-12-20,5,1.79
1981 Topps Set Break #479 Tim Raines VG-VGEX (crease) *GMCARDS*,2020-12-18,2,1.25
1981 Topps Set Break #479 Tim Raines VG-VGEX (crease) *GMCARDS*,2020-12-11,3,2.07
1981 Topps Set Break #479 Tim Raines NM-MT OR BETTER *GMCARDS*,2020-12-10,6,5.5
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-11-30,5,7.63
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-11-21,7,8.4
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-21,5,2.69
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-11-17,7,5.1
1981 Topps Set Break #479 Tim Raines NM-MT OR BETTER *GMCARDS*,2020-11-17,6,10.5
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-17,5,3.75
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-17,6,4.1
1981 Topps Set Break #479 Tim Raines VG-VGEX *GMCARDS*,2020-11-13,2,1.75
1981 Topps Set Break #479 Tim Raines VG-VGEX *GMCARDS*,2020-11-12,3,2.5
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-11,4,4
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-11,4,4
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-11,5,4.9
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-11,3,1.82
1981 Topps Set Break #479 Tim Raines VG-VGEX (wrinkle) *GMCARDS*,2020-11-06,4,2.94
1981 Topps Set Break #479 Tim Raines VG-VGEX (crease) *GMCARDS*,2020-11-06,3,2.06
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-05,2,2.34
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-05,3,2.32
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-05,2,2.09
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-05,4,2.34
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-11-04,2,2.14
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-11-04,3,5.75
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-04,3,2.28
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-11-04,3,2.26
1981 Topps Set Break #479 Tim Raines VG-VGEX *GMCARDS*,2020-10-30,3,1.25
1981 Topps Set Break #479 Tim Raines VG-VGEX *GMCARDS*,2020-10-30,4,1.25
1981 Topps Set Break #479 Tim Raines NM-MT OR BETTER *GMCARDS*,2020-10-29,12,8.39
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-10-29,3,2.25
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-10-29,3,2.25
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-10-29,8,3.25
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-28,4,2.5
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-28,4,6.5
1981 Topps Set Break #479 Tim Raines NM-MT OR BETTER *GMCARDS*,2020-10-28,6,6.5
1981 Topps Set Break #479 Tim Raines NM-MT OR BETTER *GMCARDS*,2020-10-28,6,6.5
1981 Topps Set Break #479 Tim Raines NM-MT OR BETTER *GMCARDS*,2020-10-28,4,6.5
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-10-26,4,1.76
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-25,4,4
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-10-25,6,2.51
1981 Topps Set Break #479 Tim Raines NM-MT OR BETTER *GMCARDS*,2020-10-25,3,4.25
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-10-25,4,2.26
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-10-25,4,2.26
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-19,4,1.04
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-19,11,4.04
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-19,2,3.25
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-19,8,4.5
1981 Topps Set Break #479 Tim Raines VG-VGEX *GMCARDS*,2020-10-16,3,1.94
1981 Topps Set Break #479 Tim Raines VG-VGEX *GMCARDS*,2020-10-16,2,1.26
1981 Topps Set Break #479 Tim Raines VG-VGEX (marked) *GMCARDS*,2020-10-16,2,0.93
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-15,2,2.26
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-14,4,4.34
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-14,4,3
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-14,6,4.83
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-14,4,3
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-14,5,3.25
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-14,3,4.25
1981 Topps Set Break #479 Tim Raines EX-EXMINT *GMCARDS*,2020-10-14,4,4.25
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-14,5,4.25
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-10,3,1.36
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-10,4,1.76
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-10,3,1.36
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-10,4,2.25
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-10,4,2.25
1981 Topps Set Break #479 Tim Raines VG-VGEX (wrinkle) *GMCARDS*,2020-10-09,3,1.31
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-08,5,3.26
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-08,4,1.75
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-08,5,1.76
1981 Topps Set Break #479 Tim Raines NR-MINT *GMCARDS*,2020-10-08,4,3.25
1981 Topps Set Break #480 Carlton Fisk NR-MINT *GMCARDS*,2020-12-20,3,3
1981 Topps Set Break #480 Carlton Fisk NR-MINT *GMCARDS*,2020-12-20,5,4.84
1981 Topps Set Break #480 Carlton Fisk  NR-MINT *GMCARDS*,2020-10-15,2,0.94
1981 Topps Set Break #660 Gary Carter NR-MINT *GMCARDS*,2020-10-14,2,0.84
1982 Topps Set Break # 70 Tim Raines NM-MT OR BETTER *GMCARDS*,2020-12-30,6,3.5
1982 Topps Set Break #70 Tim Raines NR-MINT *GMCARDS*,2020-12-20,3,1.25
1982 Topps Set Break # 70 Tim Raines NR-MINT *GMCARDS*,2020-12-10,2,2.25
1982 Topps Set Break # 70 Tim Raines NR-MINT *GMCARDS*,2020-12-10,2,1.25
1982 Topps Set Break # 70 Tim Raines NR-MINT *GMCARDS*,2020-10-15,4,3.25
1982 Topps Set Break # 70 Tim Raines EX-EXMINT *GMCARDS*,2020-10-14,2,1.25
1982 Topps Set Break #540 Andre Dawson NM-MT OR BETTER *GMCARDS*,2020-10-14,5,2.25
1983 Topps Set Break # 83 Ryne Sandberg NR-MINT *GMCARDS*,2020-01-04,15,12.5
1983 Topps Set Break # 83 Ryne Sandberg NR-MINT *GMCARDS*,2020-01-03,13,13.5
1983 Topps Set Break # 83 Ryne Sandberg NR-MINT *GMCARDS*,2020-12-30,13,14.5
1983 Topps Set Break # 83 Ryne Sandberg EX-EXMINT *GMCARDS*,2020-12-20,14,14.5
1983 Topps Set Break #83 Ryne Sandberg EX-EXMINT *GMCARDS*,2020-12-16,8,9.49
1983 Topps Set Break #83 Ryne Sandberg NR-MINT *GMCARDS*,2020-12-12,8,14
1983 Topps Set Break #83 Ryne Sandberg NM-MT OR BETTER *GMCARDS*,2020-12-12,10,15.55
1983 Topps Set Break # 83 Ryne Sandberg VG-VGEX *GMCARDS*,2020-12-11,10,10.5
1983 Topps Set Break # 83 Ryne Sandberg LOW GRADE *GMCARDS*,2020-12-11,9,7.35
1983 Topps Set Break # 83 Ryne Sandberg EX-EXMINT *GMCARDS*,2020-12-10,8,8.38
1983 Topps Set Break # 83 Ryne Sandberg NR-MINT *GMCARDS*,2020-12-10,5,8.16
1983 Topps Set Break # 83 Ryne Sandberg NM-MT OR BETTER *GMCARDS*,2020-12-10,17,42.75
1983 Topps Set Break # 83 Ryne Sandberg EX-EXMINT *GMCARDS*,2020-12-10,5,8.5
1983 Topps Set Break # 83 Ryne Sandberg NM-MT OR BETTER *GMCARDS*,2020-12-06,16,45.44
1983 Topps Set Break # 83 Ryne Sandberg NR-MINT *GMCARDS*,2020-12-03,12,26.65
1983 Topps Set Break # 83 Ryne Sandberg NR-MINT *GMCARDS*,2020-12-03,6,9.27
1983 Topps Set Break # 83 Ryne Sandberg EX-EXMINT *GMCARDS*,2020-12-03,5,8.17
1983 Topps Set Break # 83 Ryne Sandberg EX-EXMINT *GMCARDS*,2020-12-03,6,8.5
1983 Topps Set Break # 83 Ryne Sandberg NM-MT OR BETTER *GMCARDS*,2020-11-30,13,44
1983 Topps Set Break # 83 Ryne Sandberg VG-VGEX *GMCARDS*,2020-11-24,6,5.5
